Second,Rate
2011-08-10 04:58:47,14
2011-08-10 04:58:48,10
2011-08-10 04:58:49,17
2011-08-10 04:58:50,9
2011-08-10 04:58:51,17
2011-08-10 04:58:52,13
2011-08-10 04:58:53,20
2011-08-10 04:58:54,28
2011-08-10 04:58:55,9
2011-08-10 04:58:56,20
2011-08-10 04:58:57,12
2011-08-10 04:58:58,9
2011-08-10 04:58:59,6
2011-08-10 04:59:00,18
2011-08-10 04:59:01,14
2011-08-10 04:59:02,12
2011-08-10 04:59:03,25
2011-08-10 04:59:04,23
2011-08-10 04:59:05,6
2011-08-10 04:59:06,22
2011-08-10 04:59:07,7
2011-08-10 04:59:08,7
2011-08-10 04:59:09,13
2011-08-10 04:59:10,12
2011-08-10 04:59:11,19
2011-08-10 04:59:12,15
2011-08-10 04:59:14,16
2011-08-10 04:59:15,21
2011-08-10 04:59:16,9
2011-08-10 04:59:17,17
2011-08-10 04:59:18,19
2011-08-10 04:59:19,9
2011-08-10 04:59:20,10
2011-08-10 04:59:21,12
2011-08-10 04:59:22,12
2011-08-10 04:59:23,16
2011-08-10 04:59:24,20
2011-08-10 04:59:25,9
2011-08-10 04:59:26,8
2011-08-10 04:59:27,18
2011-08-10 04:59:28,12
2011-08-10 04:59:29,12
2011-08-10 04:59:30,3
2011-08-10 04:59:32,13
2011-08-10 04:59:33,23
2011-08-10 04:59:34,11
2011-08-10 04:59:35,8
2011-08-10 04:59:36,17
2011-08-10 04:59:37,6
2011-08-10 04:59:38,7
2011-08-10 04:59:39,9
2011-08-10 04:59:40,11
2011-08-10 04:59:41,15
2011-08-10 04:59:42,6
2011-08-10 04:59:43,7
2011-08-10 04:59:44,12
2011-08-10 04:59:45,19
2011-08-10 04:59:46,19
2011-08-10 04:59:47,2
2011-08-10 04:59:48,10
2011-08-10 04:59:49,13
2011-08-10 04:59:50,6
2011-08-10 04:59:51,14
2011-08-10 04:59:52,2
2011-08-10 04:59:53,19
2011-08-10 04:59:54,23
2011-08-10 04:59:55,17
2011-08-10 04:59:56,15
2011-08-10 04:59:57,22
2011-08-10 04:59:58,14
2011-08-10 04:59:59,17
2011-08-10 05:00:00,13
2011-08-10 05:00:01,12
2011-08-10 05:00:02,14
2011-08-10 05:00:03,19
2011-08-10 05:00:04,10
2011-08-10 05:00:05,20
2011-08-10 05:00:06,35
2011-08-10 05:00:07,7
2011-08-10 05:00:08,11
2011-08-10 05:00:09,3
2011-08-10 05:00:10,6
2011-08-10 05:00:11,14
2011-08-10 05:00:12,7
2011-08-10 05:00:13,13
2011-08-10 05:00:14,15
2011-08-10 05:00:15,10
2011-08-10 05:00:16,20
2011-08-10 05:00:17,19
2011-08-10 05:00:18,43
2011-08-10 05:00:19,46
2011-08-10 05:00:20,21
2011-08-10 05:00:21,13
2011-08-10 05:00:22,11
2011-08-10 05:00:23,8
2011-08-10 05:00:24,9
2011-08-10 05:00:25,20
2011-08-10 05:00:26,11
2011-08-10 05:00:27,12
2011-08-10 05:00:28,32
2011-08-10 05:00:29,21
2011-08-10 05:00:30,17
2011-08-10 05:00:31,8
2011-08-10 05:00:32,12
2011-08-10 05:00:33,10
2011-08-10 05:00:34,11
2011-08-10 05:00:35,34
2011-08-10 05:00:36,19
2011-08-10 05:00:37,22
2011-08-10 05:00:38,8
2011-08-10 05:00:39,23
2011-08-10 05:00:40,13
2011-08-10 05:00:41,16
2011-08-10 05:00:42,9
2011-08-10 05:00:43,13
2011-08-10 05:00:44,12
2011-08-10 05:00:45,8
2011-08-10 05:00:46,8
2011-08-10 05:00:47,16
2011-08-10 05:00:48,15
2011-08-10 05:00:49,17
2011-08-10 05:00:50,14
2011-08-10 05:00:51,10
2011-08-10 05:00:52,4
2011-08-10 05:00:53,7
2011-08-10 05:00:54,11
2011-08-10 05:00:55,3
2011-08-10 05:00:56,14
2011-08-10 05:00:57,7
2011-08-10 05:00:58,13
2011-08-10 05:00:59,15
2011-08-10 05:01:00,12
2011-08-10 05:01:01,12
2011-08-10 05:01:02,13
2011-08-10 05:01:03,8
2011-08-10 05:01:04,13
2011-08-10 05:01:05,11
2011-08-10 05:01:06,5
2011-08-10 05:01:08,23
2011-08-10 05:01:09,12
2011-08-10 05:01:10,10
2011-08-10 05:01:11,16
2011-08-10 05:01:12,7
2011-08-10 05:01:13,6
2011-08-10 05:01:15,5
2011-08-10 05:01:16,6
2011-08-10 05:01:17,7
2011-08-10 05:01:18,16
2011-08-10 05:01:19,3
2011-08-10 05:01:20,5
2011-08-10 05:01:21,37
2011-08-10 05:01:22,67
2011-08-10 05:01:23,42
2011-08-10 05:01:24,48
2011-08-10 05:01:25,148
2011-08-10 05:01:26,130
2011-08-10 05:01:27,56
2011-08-10 05:01:28,37
2011-08-10 05:01:29,39
2011-08-10 05:01:30,50
2011-08-10 05:01:31,43
2011-08-10 05:01:32,43
2011-08-10 05:01:33,47
2011-08-10 05:01:34,1
2011-08-10 05:01:35,2
2011-08-10 05:01:36,14
2011-08-10 05:01:38,5
2011-08-10 05:01:39,13
2011-08-10 05:01:40,13
2011-08-10 05:01:41,2
2011-08-10 05:01:42,36
2011-08-10 05:01:43,55
2011-08-10 05:01:44,35
2011-08-10 05:01:45,18
2011-08-10 05:01:46,6
2011-08-10 05:01:47,4
2011-08-10 05:01:49,6
2011-08-10 05:01:50,4
2011-08-10 05:01:51,25
2011-08-10 05:01:52,11
2011-08-10 05:01:53,2
2011-08-10 05:01:54,12
2011-08-10 05:01:55,5
2011-08-10 05:01:56,5
2011-08-10 05:01:57,3
2011-08-10 05:01:58,3
2011-08-10 05:01:59,4
2011-08-10 05:02:00,8
2011-08-10 05:02:01,8
2011-08-10 05:02:02,2
2011-08-10 05:02:03,10
2011-08-10 05:02:04,9
2011-08-10 05:02:05,10
2011-08-10 05:02:06,4
2011-08-10 05:02:07,4
2011-08-10 05:02:08,6
2011-08-10 05:02:09,1
2011-08-10 05:02:10,11
2011-08-10 05:02:11,15
2011-08-10 05:02:12,16
2011-08-10 05:02:13,49
2011-08-10 05:02:14,49
2011-08-10 05:02:15,53
2011-08-10 05:02:16,8
2011-08-10 05:02:17,5
2011-08-10 05:02:18,4
2011-08-10 05:02:19,6
2011-08-10 05:02:20,14
2011-08-10 05:02:21,10
2011-08-10 05:02:22,11
2011-08-10 05:02:23,2
2011-08-10 05:02:24,14
2011-08-10 05:02:25,17
2011-08-10 05:02:26,2
2011-08-10 05:02:27,11
2011-08-10 05:02:28,7
2011-08-10 05:02:29,11
2011-08-10 05:02:30,12
2011-08-10 05:02:31,5
2011-08-10 05:02:32,4
2011-08-10 05:02:33,12
2011-08-10 05:02:34,36
2011-08-10 05:02:35,12
2011-08-10 05:02:36,14
2011-08-10 05:02:37,20
2011-08-10 05:02:38,5
2011-08-10 05:02:39,22
2011-08-10 05:02:40,9
2011-08-10 05:02:42,12
2011-08-10 05:02:43,14
2011-08-10 05:02:44,15
2011-08-10 05:02:45,92
2011-08-10 05:02:46,10
2011-08-10 05:02:47,12
2011-08-10 05:02:48,15
2011-08-10 05:02:49,17
2011-08-10 05:02:50,10
2011-08-10 05:02:51,12
2011-08-10 05:02:52,6
2011-08-10 05:02:53,18
2011-08-10 05:02:54,15
2011-08-10 05:02:55,21
2011-08-10 05:02:56,8
2011-08-10 05:02:57,16
2011-08-10 05:02:58,29
2011-08-10 05:02:59,14
2011-08-10 05:03:00,6
2011-08-10 05:03:01,12
2011-08-10 05:03:02,9
2011-08-10 05:03:03,13
2011-08-10 05:03:04,30
2011-08-10 05:03:05,22
2011-08-10 05:03:06,15
2011-08-10 05:03:07,11
2011-08-10 05:03:08,12
2011-08-10 05:03:09,22
2011-08-10 05:03:10,5
2011-08-10 05:03:11,9
2011-08-10 05:03:12,9
2011-08-10 05:03:13,6
2011-08-10 05:03:14,23
2011-08-10 05:03:15,16
2011-08-10 05:03:16,23
2011-08-10 05:03:17,10
2011-08-10 05:03:18,11
2011-08-10 05:03:19,20
2011-08-10 05:03:20,12
2011-08-10 05:03:21,17
2011-08-10 05:03:22,4
2011-08-10 05:03:23,9
2011-08-10 05:03:24,12
2011-08-10 05:03:25,20
2011-08-10 05:03:26,16
2011-08-10 05:03:27,10
2011-08-10 05:03:28,9
2011-08-10 05:03:29,14
2011-08-10 05:03:30,14
2011-08-10 05:03:31,11
2011-08-10 05:03:32,12
2011-08-10 05:03:33,6
2011-08-10 05:03:34,11
2011-08-10 05:03:35,20
2011-08-10 05:03:36,8
2011-08-10 05:03:37,20
2011-08-10 05:03:38,19
2011-08-10 05:03:39,14
2011-08-10 05:03:40,18
2011-08-10 05:03:41,9
2011-08-10 05:03:42,8
2011-08-10 05:03:43,9
2011-08-10 05:03:44,19
2011-08-10 05:03:45,12
2011-08-10 05:03:46,9
2011-08-10 05:03:47,25
2011-08-10 05:03:48,25
2011-08-10 05:03:49,25
2011-08-10 05:03:50,13
2011-08-10 05:03:51,4
2011-08-10 05:03:52,7
2011-08-10 05:03:53,21
2011-08-10 05:03:54,13
2011-08-10 05:03:55,14
2011-08-10 05:03:56,27
2011-08-10 05:03:57,13
2011-08-10 05:03:58,57
2011-08-10 05:03:59,30
2011-08-10 05:04:00,12
2011-08-10 05:04:01,18
2011-08-10 05:04:02,15
2011-08-10 05:04:03,4
2011-08-10 05:04:04,28
2011-08-10 05:04:05,31
2011-08-10 05:04:06,20
2011-08-10 05:04:07,22
2011-08-10 05:04:08,16
2011-08-10 05:04:09,8
2011-08-10 05:04:10,17
2011-08-10 05:04:11,11
2011-08-10 05:04:12,6
2011-08-10 05:04:13,17
2011-08-10 05:04:14,16
2011-08-10 05:04:15,20
2011-08-10 05:04:16,14
2011-08-10 05:04:17,24
2011-08-10 05:04:18,13
2011-08-10 05:04:19,22
2011-08-10 05:04:20,19
2011-08-10 05:04:21,16
2011-08-10 05:04:22,15
2011-08-10 05:04:23,10
2011-08-10 05:04:24,8
2011-08-10 05:04:25,17
2011-08-10 05:04:26,14
2011-08-10 05:04:27,12
2011-08-10 05:04:28,20
2011-08-10 05:04:29,15
2011-08-10 05:04:30,6
2011-08-10 05:04:31,13
2011-08-10 05:04:32,12
2011-08-10 05:04:33,9
2011-08-10 05:04:34,20
2011-08-10 05:04:35,12
2011-08-10 05:04:36,10
2011-08-10 05:04:37,17
2011-08-10 05:04:38,8
2011-08-10 05:04:39,11
2011-08-10 05:04:40,40
2011-08-10 05:04:41,10
2011-08-10 05:04:42,17
2011-08-10 05:04:43,13
2011-08-10 05:04:44,12
2011-08-10 05:04:45,11
2011-08-10 05:04:46,6
2011-08-10 05:04:47,22
2011-08-10 05:04:48,8
2011-08-10 05:04:49,24
2011-08-10 05:04:50,7
2011-08-10 05:04:51,9
2011-08-10 05:04:52,14
2011-08-10 05:04:53,6
2011-08-10 05:04:54,6
2011-08-10 05:04:55,6
2011-08-10 05:04:56,14
2011-08-10 05:04:57,5
2011-08-10 05:04:58,20
2011-08-10 05:04:59,23
2011-08-10 05:05:00,9
2011-08-10 05:05:01,33
2011-08-10 05:05:02,8
2011-08-10 05:05:03,15
2011-08-10 05:05:04,23
2011-08-10 05:05:05,20
2011-08-10 05:05:06,14
2011-08-10 05:05:07,5
2011-08-10 05:05:08,12
2011-08-10 05:05:09,23
2011-08-10 05:05:10,17
2011-08-10 05:05:11,13
2011-08-10 05:05:12,15
2011-08-10 05:05:13,2
2011-08-10 05:05:14,11
2011-08-10 05:05:15,10
2011-08-10 05:05:16,3
2011-08-10 05:05:17,17
2011-08-10 05:05:18,4
2011-08-10 05:05:19,20
2011-08-10 05:05:20,20
2011-08-10 05:05:21,21
2011-08-10 05:05:22,31
2011-08-10 05:05:23,34
2011-08-10 05:05:24,18
2011-08-10 05:05:25,12
2011-08-10 05:05:26,22
2011-08-10 05:05:27,9
2011-08-10 05:05:28,11
2011-08-10 05:05:29,27
2011-08-10 05:05:30,24
2011-08-10 05:05:31,8
2011-08-10 05:05:32,18
2011-08-10 05:05:33,6
2011-08-10 05:05:34,10
2011-08-10 05:05:35,12
2011-08-10 05:05:36,5
2011-08-10 05:05:37,6
2011-08-10 05:05:38,5
2011-08-10 05:05:39,15
2011-08-10 05:05:40,12
2011-08-10 05:05:41,17
2011-08-10 05:05:42,15
2011-08-10 05:05:43,11
2011-08-10 05:05:44,23
2011-08-10 05:05:45,23
2011-08-10 05:05:46,14
2011-08-10 05:05:47,20
2011-08-10 05:05:48,7
2011-08-10 05:05:49,10
2011-08-10 05:05:50,6
2011-08-10 05:05:51,15
2011-08-10 05:05:52,8
2011-08-10 05:05:53,24
2011-08-10 05:05:54,9
2011-08-10 05:05:56,6
2011-08-10 05:05:57,12
2011-08-10 05:05:58,15
2011-08-10 05:06:01,29
2011-08-10 05:06:02,23
2011-08-10 05:06:03,33
2011-08-10 05:06:04,11
2011-08-10 05:06:05,20
2011-08-10 05:06:06,22
2011-08-10 05:06:07,18
2011-08-10 05:06:08,18
2011-08-10 05:06:09,4
2011-08-10 05:06:10,14
2011-08-10 05:06:11,24
2011-08-10 05:06:12,15
2011-08-10 05:06:13,12
2011-08-10 05:06:14,12
2011-08-10 05:06:15,6
2011-08-10 05:06:16,15
2011-08-10 05:06:17,17
2011-08-10 05:06:18,3
2011-08-10 05:06:19,9
2011-08-10 05:06:20,6
2011-08-10 05:06:21,12
2011-08-10 05:06:22,16
2011-08-10 05:06:23,21
2011-08-10 05:06:24,23
2011-08-10 05:06:25,17
2011-08-10 05:06:26,27
2011-08-10 05:06:27,22
2011-08-10 05:06:28,9
2011-08-10 05:06:29,19
2011-08-10 05:06:30,5
2011-08-10 05:06:31,8
2011-08-10 05:06:32,28
2011-08-10 05:06:33,20
2011-08-10 05:06:34,17
2011-08-10 05:06:35,15
2011-08-10 05:06:36,2
2011-08-10 05:06:37,2
2011-08-10 05:06:38,12
2011-08-10 05:06:39,13
2011-08-10 05:06:40,9
2011-08-10 05:06:41,6
2011-08-10 05:06:42,2
2011-08-10 05:06:43,12
2011-08-10 05:06:44,34
2011-08-10 05:06:45,16
2011-08-10 05:06:46,7
2011-08-10 05:06:47,21
2011-08-10 05:06:48,24
2011-08-10 05:06:49,12
2011-08-10 05:06:50,20
2011-08-10 05:06:51,6
2011-08-10 05:06:52,3
2011-08-10 05:06:53,17
2011-08-10 05:06:54,13
2011-08-10 05:06:55,4
2011-08-10 05:06:56,19
2011-08-10 05:06:57,6
2011-08-10 05:06:58,14
2011-08-10 05:06:59,10
2011-08-10 05:07:00,2
2011-08-10 05:07:01,12
2011-08-10 05:07:02,14
2011-08-10 05:07:03,8
2011-08-10 05:07:04,12
2011-08-10 05:07:05,19
2011-08-10 05:07:06,25
2011-08-10 05:07:07,54
2011-08-10 05:07:08,63
2011-08-10 05:07:09,21
2011-08-10 05:07:10,15
2011-08-10 05:07:11,26
2011-08-10 05:07:12,3
2011-08-10 05:07:13,16
2011-08-10 05:07:14,14
2011-08-10 05:07:15,13
2011-08-10 05:07:16,11
2011-08-10 05:07:17,15
2011-08-10 05:07:18,8
2011-08-10 05:07:19,8
2011-08-10 05:07:20,12
2011-08-10 05:07:21,11
2011-08-10 05:07:22,3
2011-08-10 05:07:23,10
2011-08-10 05:07:24,11
2011-08-10 05:07:25,6
2011-08-10 05:07:26,13
2011-08-10 05:07:27,9
2011-08-10 05:07:28,16
2011-08-10 05:07:29,17
2011-08-10 05:07:30,11
2011-08-10 05:07:31,8
2011-08-10 05:07:32,12
2011-08-10 05:07:33,13
2011-08-10 05:07:34,2
2011-08-10 05:07:35,8
2011-08-10 05:07:36,12
2011-08-10 05:07:37,9
2011-08-10 05:07:38,15
2011-08-10 05:07:39,25
2011-08-10 05:07:40,2
2011-08-10 05:07:41,8
2011-08-10 05:07:42,16
2011-08-10 05:07:43,14
2011-08-10 05:07:44,5
2011-08-10 05:07:45,3
2011-08-10 05:07:46,6
2011-08-10 05:07:47,17
2011-08-10 05:07:48,21
2011-08-10 05:07:49,15
2011-08-10 05:07:50,9
2011-08-10 05:07:51,11
2011-08-10 05:07:52,14
2011-08-10 05:07:53,12
2011-08-10 05:07:55,6
2011-08-10 05:07:56,17
2011-08-10 05:07:57,24
2011-08-10 05:07:58,12
2011-08-10 05:07:59,6
2011-08-10 05:08:00,8
2011-08-10 05:08:01,11
2011-08-10 05:08:02,14
2011-08-10 05:08:03,8
2011-08-10 05:08:04,5
2011-08-10 05:08:05,18
2011-08-10 05:08:06,13
2011-08-10 05:08:07,7
2011-08-10 05:08:08,15
2011-08-10 05:08:09,11
2011-08-10 05:08:10,15
2011-08-10 05:08:11,19
2011-08-10 05:08:12,19
2011-08-10 05:08:13,17
2011-08-10 05:08:14,6
2011-08-10 05:08:15,9
2011-08-10 05:08:16,13
2011-08-10 05:08:17,7
2011-08-10 05:08:18,15
2011-08-10 05:08:19,6
2011-08-10 05:08:20,12
2011-08-10 05:08:21,14
2011-08-10 05:08:22,10
2011-08-10 05:08:23,14
2011-08-10 05:08:24,9
2011-08-10 05:08:25,7
2011-08-10 05:08:26,4
2011-08-10 05:08:27,9
2011-08-10 05:08:28,5
2011-08-10 05:08:29,22
2011-08-10 05:08:30,15
2011-08-10 05:08:31,11
2011-08-10 05:08:32,10
2011-08-10 05:08:33,13
2011-08-10 05:08:34,18
2011-08-10 05:08:35,5
2011-08-10 05:08:37,3
2011-08-10 05:08:38,13
2011-08-10 05:08:39,19
2011-08-10 05:08:40,9
2011-08-10 05:08:41,12
2011-08-10 05:08:42,10
2011-08-10 05:08:43,17
2011-08-10 05:08:44,7
2011-08-10 05:08:45,10
2011-08-10 05:08:46,7
2011-08-10 05:08:47,7
2011-08-10 05:08:48,5
2011-08-10 05:08:49,34
2011-08-10 05:08:50,18
2011-08-10 05:08:51,9
2011-08-10 05:08:52,13
2011-08-10 05:08:53,12
2011-08-10 05:08:54,19
2011-08-10 05:08:55,10
2011-08-10 05:08:56,12
2011-08-10 05:08:57,3
2011-08-10 05:08:59,14
2011-08-10 05:09:00,21
2011-08-10 05:09:01,18
2011-08-10 05:09:02,15
2011-08-10 05:09:03,2
2011-08-10 05:09:04,17
2011-08-10 05:09:05,17
2011-08-10 05:09:06,17
2011-08-10 05:09:07,2
2011-08-10 05:09:09,3
2011-08-10 05:09:10,14
2011-08-10 05:09:11,16
2011-08-10 05:09:12,21
2011-08-10 05:09:13,7
2011-08-10 05:09:14,12
2011-08-10 05:09:15,23
2011-08-10 05:09:16,7
2011-08-10 05:09:17,6
2011-08-10 05:09:18,15
2011-08-10 05:09:19,2
2011-08-10 05:09:20,15
2011-08-10 05:09:21,11
2011-08-10 05:09:22,16
2011-08-10 05:09:23,9
2011-08-10 05:09:24,5
2011-08-10 05:09:25,14
2011-08-10 05:09:26,1
2011-08-10 05:09:27,10
2011-08-10 05:09:28,16
2011-08-10 05:09:29,3
2011-08-10 05:09:30,9
2011-08-10 05:09:31,2
2011-08-10 05:09:32,11
2011-08-10 05:09:33,23
2011-08-10 05:09:34,15
2011-08-10 05:09:35,13
2011-08-10 05:09:36,16
2011-08-10 05:09:37,21
2011-08-10 05:09:38,13
2011-08-10 05:09:39,6
2011-08-10 05:09:40,10
2011-08-10 05:09:41,25
2011-08-10 05:09:42,10
2011-08-10 05:09:43,2
2011-08-10 05:09:45,9
2011-08-10 05:09:46,18
2011-08-10 05:09:47,17
2011-08-10 05:09:48,6
2011-08-10 05:09:49,9
2011-08-10 05:09:50,9
2011-08-10 05:09:51,11
2011-08-10 05:09:52,13
2011-08-10 05:09:53,5
2011-08-10 05:09:54,50
2011-08-10 05:09:55,10
2011-08-10 05:09:56,11
2011-08-10 05:09:57,20
2011-08-10 05:09:58,20
2011-08-10 05:09:59,8
2011-08-10 05:10:00,6
2011-08-10 05:10:01,10
2011-08-10 05:10:02,21
2011-08-10 05:10:03,14
2011-08-10 05:10:04,18
2011-08-10 05:10:05,10
2011-08-10 05:10:06,5
2011-08-10 05:10:07,23
2011-08-10 05:10:08,22
2011-08-10 05:10:09,63
2011-08-10 05:10:10,52
2011-08-10 05:10:11,12
2011-08-10 05:10:12,7
2011-08-10 05:10:13,2
2011-08-10 05:10:14,12
2011-08-10 05:10:15,14
2011-08-10 05:10:16,15
2011-08-10 05:10:17,26
2011-08-10 05:10:18,10
2011-08-10 05:10:19,20
2011-08-10 05:10:20,14
2011-08-10 05:10:21,9
2011-08-10 05:10:22,35
2011-08-10 05:10:23,61
2011-08-10 05:10:24,7
2011-08-10 05:10:25,2
2011-08-10 05:10:26,13
2011-08-10 05:10:27,12
2011-08-10 05:10:28,29
2011-08-10 05:10:29,48
2011-08-10 05:10:30,31
2011-08-10 05:10:31,47
2011-08-10 05:10:32,22
2011-08-10 05:10:33,15
2011-08-10 05:10:34,8
2011-08-10 05:10:35,6
2011-08-10 05:10:36,19
2011-08-10 05:10:37,23
2011-08-10 05:10:38,28
2011-08-10 05:10:39,16
2011-08-10 05:10:40,9
2011-08-10 05:10:41,11
2011-08-10 05:10:42,3
2011-08-10 05:10:43,13
2011-08-10 05:10:44,6
2011-08-10 05:10:45,10
2011-08-10 05:10:46,17
2011-08-10 05:10:47,11
2011-08-10 05:10:48,6
2011-08-10 05:10:49,29
2011-08-10 05:10:50,24
2011-08-10 05:10:51,9
2011-08-10 05:10:52,24
2011-08-10 05:10:53,14
2011-08-10 05:10:54,2
2011-08-10 05:10:55,12
2011-08-10 05:10:56,4
2011-08-10 05:10:57,46
2011-08-10 05:10:58,8
2011-08-10 05:10:59,6
2011-08-10 05:11:00,15
2011-08-10 05:11:01,8
2011-08-10 05:11:02,18
2011-08-10 05:11:03,9
2011-08-10 05:11:04,14
2011-08-10 05:11:05,16
2011-08-10 05:11:06,7
2011-08-10 05:11:07,20
2011-08-10 05:11:08,11
2011-08-10 05:11:09,6
2011-08-10 05:11:10,12
2011-08-10 05:11:11,12
2011-08-10 05:11:12,25
2011-08-10 05:11:13,9
2011-08-10 05:11:15,17
2011-08-10 05:11:16,8
2011-08-10 05:11:17,9
2011-08-10 05:11:18,10
2011-08-10 05:11:19,10
2011-08-10 05:11:20,12
2011-08-10 05:11:21,6
2011-08-10 05:11:22,16
2011-08-10 05:11:23,12
2011-08-10 05:11:24,12
2011-08-10 05:11:25,7
2011-08-10 05:11:26,3
2011-08-10 05:11:27,6
2011-08-10 05:11:28,8
2011-08-10 05:11:29,21
2011-08-10 05:11:30,8
2011-08-10 05:11:31,25
2011-08-10 05:11:32,12
2011-08-10 05:11:33,25
2011-08-10 05:11:34,17
2011-08-10 05:11:35,11
2011-08-10 05:11:36,4
2011-08-10 05:11:37,9
2011-08-10 05:11:38,3
2011-08-10 05:11:39,15
2011-08-10 05:11:40,40
2011-08-10 05:11:41,57
2011-08-10 05:11:42,32
2011-08-10 05:11:43,43
2011-08-10 05:11:44,19
2011-08-10 05:11:45,12
2011-08-10 05:11:46,13
2011-08-10 05:11:47,3
2011-08-10 05:11:48,7
2011-08-10 05:11:49,16
2011-08-10 05:11:50,21
2011-08-10 05:11:51,9
2011-08-10 05:11:52,13
2011-08-10 05:11:53,4
2011-08-10 05:11:54,10
2011-08-10 05:11:55,18
2011-08-10 05:11:56,6
2011-08-10 05:11:57,10
2011-08-10 05:11:59,10
2011-08-10 05:12:00,5
2011-08-10 05:12:01,12
2011-08-10 05:12:02,28
2011-08-10 05:12:03,6
2011-08-10 05:12:04,18
2011-08-10 05:12:05,20
2011-08-10 05:12:06,17
2011-08-10 05:12:07,23
2011-08-10 05:12:08,2
2011-08-10 05:12:09,6
2011-08-10 05:12:10,7
2011-08-10 05:12:11,32
2011-08-10 05:12:12,22
2011-08-10 05:12:13,25
2011-08-10 05:12:14,10
2011-08-10 05:12:15,6
2011-08-10 05:12:16,7
2011-08-10 05:12:17,16
2011-08-10 05:12:18,7
2011-08-10 05:12:19,9
2011-08-10 05:12:21,2
2011-08-10 05:12:22,7
2011-08-10 05:12:23,13
2011-08-10 05:12:24,16
2011-08-10 05:12:25,12
2011-08-10 05:12:26,2
2011-08-10 05:12:27,8
2011-08-10 05:12:28,11
2011-08-10 05:12:29,11
2011-08-10 05:12:30,4
2011-08-10 05:12:31,17
2011-08-10 05:12:32,5
2011-08-10 05:12:33,11
2011-08-10 05:12:34,21
2011-08-10 05:12:35,11
2011-08-10 05:12:36,16
2011-08-10 05:12:37,11
2011-08-10 05:12:38,12
2011-08-10 05:12:39,8
2011-08-10 05:12:40,13
2011-08-10 05:12:41,11
2011-08-10 05:12:42,4
2011-08-10 05:12:43,16
2011-08-10 05:12:44,12
2011-08-10 05:12:45,14
2011-08-10 05:12:46,12
2011-08-10 05:12:47,11
2011-08-10 05:12:48,5
2011-08-10 05:12:49,2
2011-08-10 05:12:50,9
2011-08-10 05:12:51,7
2011-08-10 05:12:52,16
2011-08-10 05:12:53,7
2011-08-10 05:12:54,23
2011-08-10 05:12:55,20
2011-08-10 05:12:56,2
2011-08-10 05:12:57,11
2011-08-10 05:12:58,18
2011-08-10 05:12:59,5
2011-08-10 05:13:00,6
2011-08-10 05:13:01,6
2011-08-10 05:13:02,5
2011-08-10 05:13:03,21
2011-08-10 05:13:04,20
2011-08-10 05:13:05,18
2011-08-10 05:13:06,12
2011-08-10 05:13:07,13
2011-08-10 05:13:08,18
2011-08-10 05:13:09,7
2011-08-10 05:13:10,16
2011-08-10 05:13:11,12
2011-08-10 05:13:12,9
2011-08-10 05:13:13,13
2011-08-10 05:13:14,19
2011-08-10 05:13:15,12
2011-08-10 05:13:16,15
2011-08-10 05:13:17,12
2011-08-10 05:13:18,6
2011-08-10 05:13:19,23
2011-08-10 05:13:20,16
2011-08-10 05:13:21,10
2011-08-10 05:13:22,16
2011-08-10 05:13:23,2
2011-08-10 05:13:24,14
2011-08-10 05:13:25,17
2011-08-10 05:13:26,9
2011-08-10 05:13:27,14
2011-08-10 05:13:28,7
2011-08-10 05:13:29,8
2011-08-10 05:13:30,11
2011-08-10 05:13:31,1
2011-08-10 05:13:32,11
2011-08-10 05:13:33,2
2011-08-10 05:13:34,4
2011-08-10 05:13:35,16
2011-08-10 05:13:36,13
2011-08-10 05:13:37,10
2011-08-10 05:13:38,6
2011-08-10 05:13:39,15
2011-08-10 05:13:40,16
2011-08-10 05:13:41,13
2011-08-10 05:13:42,3
2011-08-10 05:13:43,8
2011-08-10 05:13:44,12
2011-08-10 05:13:45,20
2011-08-10 05:13:46,16
2011-08-10 05:13:47,7
2011-08-10 05:13:48,17
2011-08-10 05:13:49,14
2011-08-10 05:13:50,15
2011-08-10 05:13:51,15
2011-08-10 05:13:54,17
2011-08-10 05:13:55,9
2011-08-10 05:13:56,11
2011-08-10 05:13:57,21
2011-08-10 05:13:58,8
2011-08-10 05:13:59,12
2011-08-10 05:14:00,27
2011-08-10 05:14:01,10
2011-08-10 05:14:02,20
2011-08-10 05:14:03,3
2011-08-10 05:14:04,9
2011-08-10 05:14:05,23
2011-08-10 05:14:06,20
2011-08-10 05:14:07,13
2011-08-10 05:14:08,10
2011-08-10 05:14:09,15
2011-08-10 05:14:10,7
2011-08-10 05:14:11,21
2011-08-10 05:14:12,18
2011-08-10 05:14:13,11
2011-08-10 05:14:14,7
2011-08-10 05:14:15,14
2011-08-10 05:14:16,9
2011-08-10 05:14:17,10
2011-08-10 05:14:18,14
2011-08-10 05:14:19,5
2011-08-10 05:14:20,21
2011-08-10 05:14:21,7
2011-08-10 05:14:22,11
2011-08-10 05:14:23,11
2011-08-10 05:14:24,7
2011-08-10 05:14:25,17
2011-08-10 05:14:26,2
2011-08-10 05:14:27,2
2011-08-10 05:14:28,2
2011-08-10 05:14:29,21
2011-08-10 05:14:30,26
2011-08-10 05:14:31,10
2011-08-10 05:14:32,16
2011-08-10 05:14:33,11
2011-08-10 05:14:34,6
2011-08-10 05:14:35,10
2011-08-10 05:14:36,6
2011-08-10 05:14:37,24
2011-08-10 05:14:38,10
